state,state_name,condition_category,condition_specific,responder_type,presumption_type,presumption_exists,rebuttable,years_service_required,pre_employment_exam_required,post_termination_months,post_termination_formula,discovery_during_employment_required,filing_deadline_notes,tobacco_exclusion,statute_citation,source_url,notes,needs_verification,iaff_url,data_retrieved
VA,Virginia,infectious,"hepatitis, meningococcal meningitis, tuberculosis, HIV",firefighter,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,6-month waiting period post-hiring applies unless there is documented exposure within 6 months.,FALSE,Va. Code § 65.2-402.1(A),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402.1/,Covers salaried/volunteer firefighters. Requires documented occupational exposure to blood or body fluids. Rebuttable presumption.,NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,infectious,"hepatitis, meningococcal meningitis, tuberculosis, HIV",firefighter_volunteer,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,6-month waiting period applies unless there is documented exposure within 6 months.,FALSE,Va. Code § 65.2-402.1(A),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402.1/,Volunteer firefighters explicitly named. Requires documented occupational exposure. Rebuttable presumption.,NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,infectious,"hepatitis, meningococcal meningitis, tuberculosis, HIV",emt_paramedic,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,6-month waiting period applies unless there is documented exposure within 6 months.,FALSE,Va. Code § 65.2-402.1(A),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402.1/,Covers salaried/volunteer EMS personnel. Requires documented occupational exposure. Rebuttable presumption.,NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,infectious,COVID-19,law_enforcement,statute,TRUE,TRUE,NA,FALSE,NA,NA,NA,"Applies to deaths/disabilities on or after July 1, 2020.",FALSE,Va. Code § 65.2-402.1(B)(2),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402.1/,"Law enforcement officers as defined in § 9.1-101. Requires positive diagnostic test, incubation period, and symptoms requiring medical treatment. Vaccine refusal disqualifies. Rebuttable presumption.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,infectious,"hepatitis, meningococcal meningitis, tuberculosis, HIV",law_enforcement,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,6-month waiting period applies unless there is documented exposure within 6 months.,FALSE,Va. Code § 65.2-402.1(A),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402.1/,Covers State Police Retirement System members; county/city/town police; sheriffs/deputies; Virginia Marine Police; conservation police; Capitol Police; ABC special agents; airport authority police; Virginia Port Authority police; campus police. Requires documented occupational exposure. Rebuttable presumption.,NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,infectious,COVID-19,corrections,statute,TRUE,TRUE,NA,FALSE,NA,NA,NA,"Applies to deaths/disabilities on or after July 1, 2020.",FALSE,Va. Code § 65.2-402.1(B)(2),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402.1/,"Correctional officers and regional jail officers. Requires positive diagnostic test, incubation period, and symptoms requiring medical treatment. Vaccine refusal disqualifies. Rebuttable presumption.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,infectious,"hepatitis, meningococcal meningitis, tuberculosis, HIV",corrections,statute,TRUE,TRUE,NA,TRUE,NA,NA,NA,6-month waiting period applies unless there is documented exposure within 6 months.,FALSE,Va. Code § 65.2-402.1(A),https://law.lis.virginia.gov/vacode/title65.2/chapter4/section65.2-402.1/,"Correctional officers covered. Presumption does not apply for diagnosis before July 1, 2020. Requires documented occupational exposure. Rebuttable presumption.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,mental,post-traumatic stress disorder (PTSD),firefighter,statute,TRUE,NA,NA,FALSE,NA,NA,TRUE,Benefits capped at 52 weeks from diagnosis date. No benefits beyond 4 years from qualifying event.,FALSE,Va. Code § 65.2-107,https://law.lis.virginia.gov/vacode/title65.2/chapter1/section65.2-107/,"Covers salaried firefighters (including special forest wardens, EMS personnel, and fire scene investigators) and volunteer firefighters/EMS. Requires diagnosis by a board-certified psychiatrist or licensed psychologist. Qualifying events, occurring on or after July 1, 2020, include: serious bodily injury or death, incidents involving minors, an immediate life threat, mass casualties, or crime scene investigation. PTSD arising from personnel actions (such as discipline or termination) is excluded. This is not a true rebuttable presumption — it requires diagnosis plus a qualifying event, rather than presuming causation outright; it functions as a compensability pathway. Benefits are capped at 104 weeks from the date of diagnosis, with no award beyond 4 years from the qualifying event. A 2026 causation-reform amendment (Acts 2026, cc. 7, 465), effective January 1, 2027, adds a new qualifying-event category specifically for PTSD — ""an incident or exposure without any accompanying physical injury"" — removing the prior requirement that a qualifying event involve actual or threatened serious bodily injury or death. This change is not yet in effect.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,mental,post-traumatic stress disorder (PTSD),firefighter_volunteer,statute,TRUE,NA,NA,FALSE,NA,NA,TRUE,Benefits capped at 52 weeks from diagnosis date. No benefits beyond 4 years from qualifying event.,FALSE,Va. Code § 65.2-107,https://law.lis.virginia.gov/vacode/title65.2/chapter1/section65.2-107/,"Volunteer EMS personnel and volunteer firefighters are explicitly covered, under the same qualifying-event criteria as salaried firefighters. This is not a traditional rebuttable presumption — it is a compensability pathway requiring diagnosis plus a qualifying event, rather than presuming causation outright. Benefits are capped at 104 weeks from the date of diagnosis, with no award beyond 4 years from the qualifying event. A 2026 causation-reform amendment (Acts 2026, cc. 7, 465), effective January 1, 2027, adds a new qualifying-event category specifically for PTSD — ""an incident or exposure without any accompanying physical injury"" — removing the prior requirement that a qualifying event involve actual or threatened serious bodily injury or death. This change is not yet in effect.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,mental,post-traumatic stress disorder (PTSD),emt_paramedic,statute,TRUE,NA,NA,FALSE,NA,NA,TRUE,Benefits capped at 52 weeks from diagnosis date. No benefits beyond 4 years from qualifying event.,FALSE,Va. Code § 65.2-107,https://law.lis.virginia.gov/vacode/title65.2/chapter1/section65.2-107/,"EMS personnel are explicitly named under the firefighter definition in this section, and the same qualifying-event criteria apply. Benefits are capped at 104 weeks from the date of diagnosis, with no award beyond 4 years from the qualifying event. A 2026 causation-reform amendment (Acts 2026, cc. 7, 465), effective January 1, 2027, adds a new qualifying-event category specifically for PTSD — ""an incident or exposure without any accompanying physical injury"" — removing the prior requirement that a qualifying event involve actual or threatened serious bodily injury or death. This change is not yet in effect.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VA,Virginia,mental,post-traumatic stress disorder (PTSD),law_enforcement,statute,TRUE,NA,NA,FALSE,NA,NA,TRUE,Benefits capped at 52 weeks from diagnosis date. No benefits beyond 4 years from qualifying event.,FALSE,Va. Code § 65.2-107,https://law.lis.virginia.gov/vacode/title65.2/chapter1/section65.2-107/,"The law-enforcement officer definition covered here is broad: State Police Officers' Retirement System members; county, city, and town police; sheriffs and deputy sheriffs; Dept. of Emergency Management hazmat officers; city sergeants of Richmond; Virginia Marine Police; conservation police officers; Capitol Police; VA ABC special agents; MWAA police; Norfolk Airport Authority police; Virginia Port Authority sworn officers; and campus police at public institutions. Qualifying events, occurring on or after July 1, 2020, include: serious bodily injury or death, incidents involving minors, an immediate life threat, mass casualties, or crime scene investigation. This is not a traditional rebuttable presumption — it is a compensability pathway requiring diagnosis by a mental health professional plus a qualifying event. PTSD arising from personnel actions is excluded. Benefits are capped at 104 weeks from the date of diagnosis, with no award beyond 4 years from the qualifying event. A 2026 causation-reform amendment (Acts 2026, cc. 7, 465), effective January 1, 2027, adds a new qualifying-event category specifically for PTSD — ""an incident or exposure without any accompanying physical injury"" — removing the prior requirement that a qualifying event involve actual or threatened serious bodily injury or death. This change is not yet in effect.",NA,https://www.iaff.org/presumptive-health/va/,2026-05-23
VT,Vermont,cancer,"leukemia, lymphoma, multiple myeloma, bladder, brain, breast, colon, gastrointestinal tract, kidney, liver, lung, pancreas, reproductive system, skin, testicles, thyroid",firefighter,statute,TRUE,TRUE,5,TRUE,120,NA,FALSE,Diagnosis must occur within 10 years of last active date of employment.,TRUE,21 V.S.A. § 601(11)(E)-(F),https://codes.findlaw.com/vt/title-21-labor/vt-st-tit-21-sect-601/,"Tobacco exclusion: no use within 10 years of diagnosis date. Age restriction: under 65 at diagnosis. Pre-employment exam per American Cancer Society recommendations; existing employees had until 2 years after July 1, 2007. Employer may rebut by preponderance of evidence that cancer was caused by non-service-connected risk factors.",NA,https://www.iaff.org/presumptive-health/vt/,2026-05-23
VT,Vermont,cardiovascular,"heart injury, heart disease",firefighter,statute,TRUE,TRUE,NA,FALSE,NA,NA,FALSE,NA,FALSE,21 V.S.A. § 601(11)(A)-(B),https://codes.findlaw.com/vt/title-21-labor/vt-st-tit-21-sect-601/,Condition must become symptomatic within 72 hours of service in the line of duty.,NA,https://www.iaff.org/presumptive-health/vt/,2026-05-23
VT,Vermont,respiratory,lung disease,firefighter,statute,TRUE,TRUE,NA,FALSE,120,NA,FALSE,Diagnosis must occur within 10 years of last active date of employment.,TRUE,21 V.S.A. § 601(11)(H),https://codes.findlaw.com/vt/title-21-labor/vt-st-tit-21-sect-601/,Requires documented occupational exposure to aerosolized airborne agents. Tobacco exclusion: no use within 10 years of diagnosis. Vaccine refusal eliminates presumption unless medically contraindicated.,NA,https://www.iaff.org/presumptive-health/vt/,2026-05-23
VT,Vermont,respiratory,lung disease,emt_paramedic,statute,TRUE,TRUE,NA,FALSE,120,NA,FALSE,Diagnosis must occur within 10 years of last active date of employment.,TRUE,21 V.S.A. § 601(11)(H),https://codes.findlaw.com/vt/title-21-labor/vt-st-tit-21-sect-601/,Statute covers 'rescue workers and ambulance squad members'; credential level not specified. Requires documented occupational exposure. Tobacco exclusion: no use within 10 years of diagnosis. Vaccine refusal eliminates presumption unless medically contraindicated.,NA,https://www.iaff.org/presumptive-health/vt/,2026-05-23
VT,Vermont,infectious,infectious disease caused by aerosolized airborne infectious agents or blood-borne pathogens,firefighter,statute,TRUE,TRUE,NA,FALSE,120,NA,FALSE,Diagnosis must occur within 10 years of last active date of employment.,FALSE,21 V.S.A. § 601(11)(H),https://codes.findlaw.com/vt/title-21-labor/vt-st-tit-21-sect-601/,Requires documented occupational exposure. Vaccine refusal eliminates presumption unless medically contraindicated. Covered in the same statutory section as lung disease.,NA,https://www.iaff.org/presumptive-health/vt/,2026-05-23
VT,Vermont,infectious,infectious disease caused by aerosolized airborne infectious agents or blood-borne pathogens,emt_paramedic,statute,TRUE,TRUE,NA,FALSE,120,NA,FALSE,Diagnosis must occur within 10 years of last active date of employment.,FALSE,21 V.S.A. § 601(11)(H),https://codes.findlaw.com/vt/title-21-labor/vt-st-tit-21-sect-601/,Statute covers 'rescue workers and ambulance squad members'; credential level not specified. Requires documented occupational exposure. Vaccine refusal eliminates presumption unless medically contraindicated.,NA,https://www.iaff.org/presumptive-health/vt/,2026-05-23
VT,Vermont,mental,post-traumatic stress disorder (PTSD),firefighter,statute,TRUE,TRUE,NA,FALSE,36,NA,FALSE,Diagnosis must occur within 3 years of last active date of employment.,FALSE,21 V.S.A. § 601(11)(I),https://codes.findlaw.com/vt/title-21-labor/vt-st-tit-21-sect-601/,Must be diagnosed by a psychiatrist or psychologist. Employer may rebut by preponderance of evidence that PTSD was caused by non-service-connected risk factors.,NA,https://www.iaff.org/presumptive-health/vt/,2026-05-23
VT,Vermont,mental,post-traumatic stress disorder (PTSD),emt_paramedic,statute,TRUE,TRUE,NA,FALSE,36,NA,FALSE,Diagnosis must occur within 3 years of last active date of employment.,FALSE,21 V.S.A. § 601(11)(I),https://codes.findlaw.com/vt/title-21-labor/vt-st-tit-21-sect-601/,Statute covers 'rescue workers and ambulance workers.' Must be diagnosed by a psychiatrist or psychologist. Employer may rebut by preponderance of evidence that PTSD was caused by non-service-connected risk factors.,NA,https://www.iaff.org/presumptive-health/vt/,2026-05-23
